6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 9.000000000000000000e+00 8.000000000000000000e+00
6.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00 1.300000000000000000e+01 9.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
1.000000000000000000e+00 6.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 9.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01
0.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 9.000000000000000000e+00 8.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 8.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
2.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 1.000000000000000000e+00 8.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 7.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 9.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 7.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 9.000000000000000000e+00 1.300000000000000000e+01 8.000000000000000000e+00
6.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 7.000000000000000000e+00 1.300000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 8.000000000000000000e+00
1.000000000000000000e+00 6.000000000000000000e+00 0.000000000000000000e+00 7.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 1.100000000000000000e+01 1.300000000000000000e+01 9.000000000000000000e+00 8.000000000000000000e+00
0.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 4.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 1.300000000000000000e+01 8.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 6.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 1.300000000000000000e+01
6.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e+00 1.200000000000000000e+01 2.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+01 7.000000000000000000e+00 9.000000000000000000e+00 8.000000000000000000e+00 1.300000000000000000e+01
